Gene;CommonName;Nit;Glu;Eth;Ana
YOL134C;YOL134C;53.59965163;29.19603533;19.22493762;26.46683355
YOL135C;MED7;30.13384501;19.52005114;14.04705022;24.87319852
YOL136C;PFK27;169.9423459;26.32145284;6.952967888;110.8643606
YOL137W;BSC6;22.15670283;14.9530162;12.77120291;19.73537222
YOL138C;RTC1;35.30060002;18.22494553;19.86063008;20.19472406
YOL139C;CDC33;287.5394213;223.9710099;175.7306931;313.0806519
YOL140W;ARG8;78.7461611;96.30512609;74.22649178;54.92191546
YOL141W;PPM2;14.96519867;10.01405452;5.900569922;11.62317842
YOL142W;RRP40;49.75862652;34.83760548;24.94217959;47.0259923
YOL143C;RIB4;74.61156299;89.70644797;64.0013767;91.05216736
YOL144W;NOP8;10.58104663;11.05316007;6.97251281;12.58211714
YOL145C;CTR9;60.75329277;40.93930137;36.74347774;47.7644227
YOL146W;PSF3;21.93854513;25.52371724;20.34308214;27.00673823
YOL147C;PEX11;90.8692371;184.7627024;191.8989355;89.34009774
YOL148C;SPT20;35.16320166;23.52074307;17.89038078;30.18377104
YOL149W;DCP1;81.60532467;35.40586372;25.42091983;44.80530105
YOL150C;YOL150C;71.14536743;73.61107176;19.82144378;12.03174066
YOL151W;GRE2;91.99732256;96.1884919;25.37504709;13.504742
YOL152W;FRE7;11.16167343;13.67459754;19.13400277;9.184361756
YOL153C;YOL153C;20.51401116;29.85276527;14.75997352;19.88004842
YOL154W;ZPS1;11.60526142;23.53156523;24.72876876;14.97639963
YOL155C;HPF1;210.808499;201.0941548;180.7718975;222.5467944
YOL155W-A;YOL155W-A;4.598878811;5.757012516;1.940216626;11.1003606
YOL156W;HXT11;3.430883545;2.317268385;2.847890349;4.956047123
YOL157C;IMA2;2.231205854;3.683072902;5.100393843;5.145659784
YOL158C;ENB1;12.13296927;14.89452342;22.78024231;63.31626728
YOL159C;YOL159C;28.08910853;27.81742466;24.24273815;34.53222133
YOL159C-A;YOL159C-A;20.51874502;13.44818688;11.32417716;17.05073934
YOL160W;YOL160W;2.372976103;1.099817358;0.833084576;3.872263967
YOL161C;PAU20;0.146485709;0;0.120515746;0.643290754
YOL162W;YOL162W;8.840425427;3.98666371;6.858954236;8.482896234
YOL163W;YOL163W;16.70709098;7.135156165;11.68779755;13.48414929
YOL164W;BDS1;31.21573074;19.71239613;39.9602412;26.26987618
YOL164W-A;YOL164W-A;3.246882134;13.09374726;17.26561708;16.89994301
YOL165C;AAD15;0;1.368511028;4.635478884;6.869266821
YOL166C;YOL166C;0;0;0.226139225;0.277436531
YOL166W-A;YOL166W-A;0;0;0.10549353;0
YOR001W;RRP6;53.85746259;41.73636185;37.73662368;54.01673851
YOR002W;ALG6;49.36573992;50.31610889;50.52360314;67.91149117
YOR003W;YSP3;64.91391704;17.31690275;21.94799076;9.396810909
YOR004W;UTP23;30.72760871;22.64225334;13.57667049;28.44213056
YOR005C;DNL4;14.91820185;14.88167249;13.69331411;14.60850082
YOR006C;TSR3;28.24285077;24.9907121;16.71870795;19.95952098
YOR007C;SGT2;313.6520505;362.4784989;265.4470572;266.4229924
YOR008C;SLG1;120.3393967;113.6325847;84.77320435;117.9882643
YOR008C-A;YOR008C-A;7.417359606;12.63841089;4.12257377;14.12624349
YOR008W-B;YOR008W-B;11.43317564;9.234617412;7.342353827;21.95489086
YOR009W;TIR4;3.999522317;10.18788445;2.760029056;73.70390156
YOR010C;TIR2;9.196396134;6.954177006;6.182150661;35.97817041
YOR011W;AUS1;12.50872509;13.63038687;12.45335991;125.2188355
YOR011W-A;YOR011W-A;0.69949687;1.674613617;2.182168964;7.863057494
YOR012W;YOR012W;22.40433458;11.48056639;9.903328117;32.78985633
YOR013W;IRC11;20.30576517;12.92938115;8.953397106;28.72713692
YOR014W;RTS1;104.0922599;70.94450121;58.36569245;85.18554547
YOR015W;YOR015W;95.70632191;68.87418335;55.27442757;71.61165337
YOR016C;ERP4;75.57070937;68.90244619;64.67020077;54.30794151
YOR017W;PET127;32.9645911;21.01468588;19.71174152;26.77013165
YOR018W;ROD1;21.01618866;22.42581694;13.09463838;18.60864013
YOR019W;YOR019W;6.242757315;16.41645032;8.743826222;9.760998205
YOR020C;HSP10;386.6470725;560.6121913;492.2766675;622.80185
YOR020W-A;YOR020W-A;215.4209919;171.9618237;142.1021846;108.3861326
YOR021C;YOR021C;86.44294758;70.0654074;58.91522482;83.77242715
YOR022C;YOR022C;19.67795285;15.99127547;15.19623387;15.59893413
YOR023C;AHC1;44.53091401;38.01261111;29.4131094;38.19189591
YOR024W;YOR024W;0.520364343;0.505173001;0.673401323;1.011004715
YOR025W;HST3;46.28583608;29.74145024;28.4688982;55.45873512
YOR026W;BUB3;48.7256535;24.50302199;20.99234213;31.07632519
YOR027W;STI1;216.3831246;487.9940857;309.8581535;210.0940344
YOR028C;CIN5;15.20996014;10.05090528;4.483392462;5.154178774
YOR029W;YOR029W;0.673236157;0.877466153;0.146937416;0.070275619
YOR030W;DFG16;54.69279989;35.89260114;25.58654032;36.29883544
YOR031W;CRS5;81.32875002;114.426606;54.50411905;91.77065199
YOR032C;HMS1;53.46563603;13.89027513;5.737082328;77.59842132
YOR032W-A;YOR032W-A;10.92981715;8.229257272;9.945191654;13.30573757
YOR033C;EXO1;25.58629718;16.28740134;13.90458546;30.9044159
YOR034C;AKR2;26.98890669;38.18378118;25.75228044;40.29494676
YOR034C-A;YOR034C-A;35.06902964;23.84360605;23.47125892;28.87687574
YOR035C;SHE4;57.7506961;41.02607505;30.99189477;44.0675343
YOR036W;PEP12;87.56223009;61.12590084;39.59599786;47.62324223
YOR037W;CYC2;26.94722346;25.80081052;20.93691537;31.24858616
YOR038C;HIR2;21.15762125;11.49172449;11.86913765;15.10441261
YOR039W;CKB2;105.0938787;84.95636385;62.67295432;76.89916144
YOR040W;GLO4;33.98419113;49.33059922;38.07092695;27.6790907
YOR041C;YOR041C;113.5231197;84.81260494;82.41669799;71.86999486
YOR042W;CUE5;124.5439397;97.06110204;96.32017921;85.08499406
YOR043W;WHI2;123.5875167;60.77154544;36.70081717;76.3949251
YOR044W;IRC23;54.18086704;43.49125749;21.07058977;54.00978228
YOR045W;TOM6;109.4828342;104.0878635;96.62703433;149.3083093
YOR046C;DBP5;73.51915213;60.16174543;47.59169497;75.3512128
YOR047C;STD1;87.39290577;9.724153216;5.223595015;9.754838275
YOR048C;RAT1;72.08435491;36.82708571;32.17804719;46.90874489
YOR049C;RSB1;30.47230973;20.46315351;12.57873579;23.21707308
YOR050C;YOR050C;13.48876302;17.75349696;13.15804014;25.05447023
YOR051C;ETT1;68.78916511;32.28213734;14.93375519;42.30325351
YOR052C;YOR052C;540.621995;253.9374085;169.0171991;222.8722825
YOR053W;YOR053W;30.18106679;37.45863096;23.4243471;18.44387682
YOR054C;VHS3;30.96078702;35.62946753;24.33643524;21.12378977
YOR055W;YOR055W;33.18957381;38.98253848;27.63374767;25.21557318
YOR056C;NOB1;49.51458975;38.04757499;28.19900053;43.77576949
YOR057W;SGT1;43.47889358;35.45805075;28.82629288;35.37180607
YOR058C;ASE1;62.43932032;19.50462828;13.92327459;28.50775321
YOR059C;YOR059C;65.4600318;34.32982224;26.90743508;41.71189073
YOR060C;SLD7;34.4541551;20.9062133;13.3630563;23.747578
YOR061W;CKA2;113.2290325;65.57541462;48.88427275;75.68171647
YOR062C;YOR062C;49.34417899;24.45201308;11.88800462;17.74652653
YOR063W;RPL3;1262.254305;1020.048787;883.3857651;1351.784003
YOR064C;YNG1;32.88230626;37.20893684;27.00293311;29.95552292
YOR065W;CYT1;428.3444541;325.0143683;452.4000779;246.8172553
YOR066W;MSA1;51.60857813;16.42511;9.547407452;22.8072388
YOR067C;ALG8;36.39744624;27.18558342;22.19127282;34.78254732
YOR068C;VAM10;48.36622299;28.30753446;23.8081396;31.19004077
YOR069W;VPS5;46.97880693;31.89161075;24.67934143;32.58331811
YOR070C;GYP1;42.20453848;31.68058173;22.59538651;42.84164001
YOR071C;NRT1;27.15698065;19.96271775;19.00102845;36.25572979
YOR072W;YOR072W;8.783813475;6.142107468;6.922024385;6.220991632
YOR072W-A;YOR072W-A;3.175026585;3.930087169;4.064933919;4.979211784
YOR072W-B;YOR072W-B;0;0.276196694;0;0
YOR073W;SGO1;17.63920187;13.29079824;9.711791208;15.55061152
YOR073W-A;YOR073W-A;45.87653149;26.09793276;23.33442232;32.48936707
YOR074C;CDC21;52.10282756;26.56486835;25.26154038;28.92644427
YOR075W;UFE1;36.37107232;30.28283299;29.78831741;27.99502535
YOR076C;SKI7;20.93463831;14.16379465;15.15767068;13.4525296
YOR077W;RTS2;16.21621044;14.74324722;8.571833484;13.26594891
YOR078W;BUD21;67.76718411;57.54450659;37.1691413;70.99999426
YOR079C;ATX2;22.07065352;17.38743013;13.73404306;30.72051572
YOR080W;DIA2;21.11162289;13.9309765;11.04105771;16.17457367
YOR081C;TGL5;30.40692605;16.62482104;15.28252678;29.22572549
YOR082C;YOR082C;19.7046484;12.02835169;5.022665868;13.97629832
YOR083W;WHI5;29.34782171;16.8501526;7.228034092;22.0942051
YOR084W;LPX1;41.29084418;62.06485433;132.8239064;30.74921873
YOR085W;OST3;110.022806;72.47468976;63.35573961;105.1582146
YOR086C;TCB1;141.7116413;90.94963416;68.57908249;104.8696883
YOR087W;YVC1;45.3698414;39.75483616;43.94052151;36.18471088
YOR089C;VPS21;139.6149135;67.14267271;42.08476892;75.83069216
YOR090C;PTC5;51.31451525;42.42896083;31.24144575;47.3523513
YOR091W;TMA46;45.35143007;40.48479253;32.64366943;46.01534935
YOR092W;ECM3;87.09161572;24.68219167;15.73452108;145.5379567
YOR093C;YOR093C;28.30420771;19.44554271;23.57867102;23.08386201
YOR094W;ARF3;39.67475611;22.55131881;25.69405366;28.68112856
YOR095C;RKI1;21.79694846;43.10641688;114.904503;43.38421956
YOR096W;RPS7A;328.9173775;372.93991;246.520436;448.7094339
YOR097C;YOR097C;25.69273334;23.66768022;16.57035265;19.69966531
YOR098C;NUP1;46.15930285;36.70661428;32.17422986;44.22873735
YOR099W;KTR1;144.0126917;125.5173106;90.31151692;205.2955741
YOR100C;CRC1;3.726175992;19.58200837;193.3035547;14.96175602
YOR101W;RAS1;33.62760343;33.19019716;18.65308994;72.19029641
YOR102W;YOR102W;92.86559269;64.78426032;46.65810941;81.59619091
YOR103C;OST2;89.09476458;63.55042186;44.65152087;76.2912712
YOR104W;PIN2;34.23454408;31.97887319;18.11217309;37.0848873
YOR105W;YOR105W;39.55699561;37.78887569;21.43848301;38.03583456
YOR106W;VAM3;46.38763778;20.81661418;16.36177627;29.14317596
YOR107W;RGS2;46.8596541;11.61592701;7.046137063;20.6652242
YOR108C-A;YOR108C-A;22.95981058;38.23826583;31.22524248;36.19348432
YOR108W;LEU9;17.27299137;28.27118027;24.69324486;32.0828016
YOR109W;INP53;59.98091018;36.05560101;32.23967155;50.20055614
YOR110W;TFC7;29.17344464;19.87796926;13.83228664;21.79673319
YOR111W;YOR111W;20.38127867;12.89799846;12.38223534;12.33969598
YOR112W;CEX1;32.44405773;24.35576507;23.68877263;25.7066016
YOR113W;AZF1;37.77866289;36.70715023;32.69635292;32.31089558
YOR114W;YOR114W;27.68094196;26.04121064;19.62732702;18.67992273
YOR115C;TRS33;64.20338809;37.59366051;26.6199378;52.29335382
YOR116C;RPO31;46.47543367;40.6493116;36.96822484;48.83385547
YOR117W;RPT5;221.4812318;150.6612589;145.6739655;156.7139696
YOR118W;RTC5;32.6172499;31.60456644;27.25412088;30.70534499
YOR119C;RIO1;22.83281743;32.17248264;17.02331213;23.49236732
YOR120W;GCY1;62.25106634;226.8914224;83.95802806;59.13679815
YOR121C;YOR121C;71.8775511;248.6339483;96.65897353;67.64848824
YOR122C;PFY1;238.2698311;210.5247672;161.2692949;255.3748606
YOR123C;LEO1;52.82297195;29.10610215;23.85891122;33.40145603
YOR124C;UBP2;60.61466738;40.70502832;37.19154268;39.18026868
YOR125C;CAT5;56.60109188;30.4846644;25.74856478;42.50779806
YOR126C;IAH1;35.20617967;35.8526818;27.97828449;39.7530923
YOR127W;RGA1;38.51795031;28.16631909;26.41931769;43.20060312
YOR128C;ADE2;161.7370006;89.77401563;80.20584259;181.7481414
YOR129C;AFI1;16.48475016;12.06193862;12.50733732;16.10885368
YOR130C;ORT1;27.33851095;22.32793917;15.37821932;19.31146186
YOR131C;YOR131C;43.35649211;28.03689657;27.33311089;38.90882096
YOR132W;VPS17;50.70280909;37.36281509;31.18311567;42.59143162
YOR133W;EFT1;71.93889528;38.94145381;37.67292982;52.87389627
YOR134W;BAG7;5.350998209;18.23708101;4.320454401;16.63008795
YOR135C;IRC14;250.4813276;127.0070368;226.4714598;165.8325598
YOR136W;IDH2;282.4350537;148.1314452;254.8648336;191.6497218
YOR137C;SIA1;33.28605312;17.52960268;8.732015744;18.93763162
YOR138C;RUP1;45.38438854;38.57628675;34.6138491;41.30726083
YOR139C;YOR139C;29.66489059;16.20396921;11.61780367;21.6094997
YOR140W;SFL1;31.66763581;15.45694544;12.41059346;25.2134384
YOR141C;ARP8;46.9060518;36.29428908;30.86420635;35.50665205
YOR142W;LSC1;282.2879239;303.0172814;377.8309999;200.3119638
YOR142W-A;YOR142W-A;0;0;0;0.04708324
YOR142W-B;YOR142W-B;0.029731623;0.007140497;0.026253247;0.124640131
YOR143C;THI80;64.90188203;17.4807869;10.66898511;22.06659039
YOR144C;ELG1;19.25511869;13.40583429;12.19390094;18.49601855
YOR145C;PNO1;106.6411189;91.05831826;60.93722191;95.50488558
YOR146W;YOR146W;93.18103842;87.68594422;54.01583185;87.76008046
YOR147W;MDM32;45.29750622;51.07615339;53.61990237;50.50488226
YOR148C;SPP2;30.4099965;38.68232981;34.44123559;34.16137093
YOR149C;SMP3;25.67501352;21.3651982;20.96831894;22.31184448
YOR150W;MRPL23;136.3683846;90.21815341;96.22841255;100.8947301
YOR151C;RPB2;131.0365909;85.05731378;73.51316276;106.7272662
YOR152C;YOR152C;38.5489878;50.59604437;51.78347271;37.33866647
YOR153W;PDR5;70.97736055;56.71604078;46.57911681;158.0006473
YOR154W;SLP1;36.76888677;19.94786605;18.2558045;18.98667109
YOR155C;ISN1;40.56129006;35.62087393;25.31906997;40.52403999
YOR156C;NFI1;21.2097284;15.24342505;12.48057003;17.27112156
YOR157C;PUP1;285.8591079;173.6845114;135.2809388;194.4557489
YOR158W;PET123;59.89546076;58.93554137;57.18557425;81.47653829
YOR159C;SME1;69.18183386;42.26588099;30.32582952;49.60101186
YOR160W;MTR10;23.75658885;18.44310089;12.88282283;20.04122714
YOR161C;PNS1;33.78287755;57.01508136;30.31946565;13.23598412
YOR161C-C;YOR161C-C;3.489891782;5.024236751;4.669033979;3.451262879
YOR161W-A;YOR161W-A;65.05886222;107.858144;47.3827917;31.80136471
YOR161W-B;YOR161W-B;47.90114693;75.0426642;48.30247331;21.98700688
YOR162C;YRR1;17.93274118;28.231252;27.8156192;17.43918707
YOR163W;DDP1;60.5771007;44.08975836;33.14552233;28.53247213
YOR164C;GET4;64.15427072;41.75661313;34.07535755;47.47689244
YOR165W;SEY1;69.47440843;58.17590909;57.65082565;75.4692586
YOR166C;SWT1;33.00465585;25.77711403;20.39025025;26.58094217
YOR167C;RPS28A;749.3806293;788.4003836;512.6999544;855.8807781
YOR168W;GLN4;98.8063083;79.00615199;61.20188188;109.6775933
YOR169C;YOR169C;115.2021349;93.08673108;80.2423404;123.1218371
YOR170W;YOR170W;54.95657597;29.88019738;37.86938811;27.68538527
YOR171C;LCB4;68.93946617;34.97366981;36.91616663;32.47238763
YOR172W;YRM1;26.73486661;18.11627173;15.40297142;19.24279659
YOR173W;DCS2;87.63893108;172.4677194;101.4687633;63.65783883
YOR174W;MED4;34.3084452;27.49648716;24.55098393;29.02782592
YOR175C;ALE1;51.83367444;58.7860687;62.51469335;93.62694628
YOR176W;HEM15;66.95435609;55.35793455;48.8391642;69.25957028
YOR177C;MPC54;16.49908166;11.75522532;12.61692873;8.356906376
YOR178C;GAC1;77.85960494;90.3742875;34.23657693;94.2218287
YOR179C;SYC1;21.71320164;18.79275709;14.17103257;16.59014337
YOR180C;DCI1;10.23165784;44.35174672;50.43218502;13.38237126
YOR181W;LAS17;25.67040028;17.667189;12.36959228;23.07683514
YOR182C;RPS30B;334.9003912;272.0747313;169.2195463;340.5931416
YOR183W;FYV12;2.417547641;2.446173385;2.022136652;1.23968704
YOR184W;SER1;155.1417368;115.7210124;131.6669817;234.1022266
YOR185C;GSP2;109.5839646;133.4307548;82.49861494;47.99015708
YOR186C-A;YOR186C-A;15.50666822;20.13590337;5.776820926;12.24239196
YOR186W;YOR186W;12.92256839;19.44874956;5.876622919;10.67769673
YOR187W;TUF1;248.2177607;201.5226769;211.5983159;289.1915199
YOR188W;MSB1;36.58329678;18.73859431;19.92148311;31.03514676
YOR189W;IES4;75.73275804;43.34686568;41.38261498;44.3778978
YOR190W;SPR1;7.632432068;8.269066174;6.821743132;11.86045026
YOR191W;ULS1;62.83555742;37.77396036;38.05408992;43.10564736
YOR192C;THI72;8.475872552;10.00039163;8.911715513;11.47033458
YOR192C-A;YOR192C-A;1.921493494;21.63357415;14.28155676;57.49533109
YOR192C-B;YOR192C-B;0.580824848;6.561834053;4.204797613;17.26609924
YOR192C-C;YOR192C-C;6.192997984;20.56461213;14.01122098;31.88182153
YOR193W;PEX27;22.92187367;34.03526959;25.20036498;39.08766982
YOR194C;TOA1;51.65956769;27.29890249;21.88679647;28.66822912
YOR195W;SLK19;56.49923585;36.89818551;32.29010945;38.9876364
YOR196C;LIP5;63.32354486;44.2982133;43.67480595;50.78586133
YOR197W;MCA1;88.11278383;61.5243962;56.11122537;78.5419297
YOR198C;BFR1;181.2232919;136.3228446;137.3528024;182.9926179
YOR199W;YOR199W;34.46899422;25.55212638;24.5632399;34.32085973
YOR200W;YOR200W;47.48848452;35.56648687;27.31822607;54.83943824
YOR201C;MRM1;46.62053611;35.06993709;27.4019712;48.31523869
YOR202W;HIS3;73.76136852;71.19154505;61.13535528;72.56359846
YOR203W;YOR203W;36.76706681;30.46327574;27.84269703;34.27268173
YOR204W;DED1;281.2854838;159.691294;137.3649735;208.0481501
YOR205C;GEP3;23.14354803;20.05861036;18.06200925;26.65263297
YOR206W;NOC2;58.75926178;48.17312561;34.05090561;60.19230153
YOR207C;RET1;40.9586536;37.37389991;27.161992;49.04044493
YOR208W;PTP2;21.22687827;25.21119689;12.91826461;32.78492696
YOR209C;NPT1;168.7284404;85.71831397;64.45724624;124.5710304
YOR210W;RPB10;162.9383863;89.75927967;53.71066958;133.8563526
YOR211C;MGM1;52.52663271;48.43454796;45.22207991;63.17474977
YOR212W;STE4;103.2539;51.47574607;31.35261069;90.5437386
YOR213C;SAS5;34.92701396;31.49417142;25.13925219;33.68664019
YOR214C;YOR214C;0.467672218;1.28825756;0.603765606;3.843789723
YOR215C;AIM41;196.8863085;256.5424266;190.5616406;102.1153176
YOR216C;RUD3;44.21862484;25.03035506;18.95263158;30.76075934
YOR217W;RFC1;36.61929511;22.5088021;19.32964928;26.86480822
YOR218C;YOR218C;51.9719747;29.44035873;26.11073089;32.36468607
YOR219C;STE13;32.7231883;22.10120453;19.68062799;26.04275278
YOR220W;RCN2;93.12699221;73.68018881;51.88139023;69.59016477
YOR221C;MCT1;55.78406625;40.33746885;23.58904;54.96966424
YOR222W;ODC2;108.2123575;81.95756794;89.74386444;102.4915143
YOR223W;YOR223W;27.60291988;22.8652135;20.38468719;23.81472363
YOR224C;RPB8;107.3911131;82.11141205;62.09078997;103.1093402
YOR225W;YOR225W;86.59477573;30.61347693;14.64775803;44.58725492
YOR226C;ISU2;94.20995741;35.87151907;20.19233792;51.91442466
YOR227W;HER1;64.29229981;43.25542543;39.34159105;51.26094157
YOR228C;YOR228C;20.12919018;22.64606285;19.914448;21.66069967
YOR229W;WTM2;24.56173;19.01104836;17.50934046;32.14786333
YOR230W;WTM1;446.8607322;455.1308821;357.022309;453.4087594
YOR231C-A;YOR231C-A;44.94046485;39.65457901;29.36262578;43.2219783
YOR231W;MKK1;28.34686061;22.46492395;18.79930988;27.89058849
YOR232W;MGE1;212.0849136;142.3780946;135.2650548;210.0296332
YOR233W;KIN4;43.1194207;17.55218416;15.0261309;25.97601371
YOR234C;RPL33B;182.0026268;178.1210506;106.6814613;203.6547584
YOR235W;IRC13;32.34395696;42.96558442;16.04667752;42.62704046
YOR236W;DFR1;36.95426154;28.54113886;20.3684125;31.6650047
YOR237W;HES1;1.684078734;36.52715158;1.419568376;48.8735803
YOR238W;YOR238W;25.91255472;22.80896197;20.60970762;25.97412291
YOR239W;ABP140;55.27254309;38.49425888;29.44999481;57.72358285
YOR241W;MET7;47.18000522;32.10368434;25.62635953;41.14257993
YOR242C;SSP2;8.154244699;4.855963589;3.897758408;5.752655911
YOR243C;PUS7;39.94873553;32.56065903;23.46214657;43.34400962
YOR244W;ESA1;44.86463609;34.57681964;28.50746254;38.73979339
YOR245C;DGA1;57.10929395;48.04560928;40.10427308;39.00997468
YOR246C;ENV9;56.27215617;33.71322647;27.33413603;45.43516996
YOR247W;SRL1;372.7064906;88.78944291;122.8921652;467.719923
YOR248W;YOR248W;466.7176257;110.9154456;153.3896708;581.884971
YOR249C;APC5;18.93290514;13.24292183;12.62844526;16.66267877
YOR250C;CLP1;28.41380109;19.67513792;16.30322064;25.73851328
YOR251C;TUM1;67.51302619;53.36724116;52.58769423;46.24824698
YOR252W;TMA16;48.89819371;37.67190764;27.1292268;35.66773628
YOR253W;NAT5;61.276698;38.05944004;28.6962208;40.27721188
YOR254C;SEC63;67.07442436;65.44158295;46.75119037;99.83556777
YOR255W;OSW1;0.351384404;0.804678433;0.104952586;1.816903341
YOR256C;TRE2;53.03575002;47.51203508;45.53673199;53.7441722
YOR257W;CDC31;47.41969059;30.16020149;25.03170067;32.32697312
YOR258W;HNT3;16.5847829;19.93031271;15.23106533;15.62488138
YOR259C;RPT4;233.582871;149.4985089;122.7258692;171.01909
YOR260W;GCD1;73.84501695;50.08835969;43.68061077;68.1723504
YOR261C;RPN8;252.6206955;197.1503888;178.3336602;180.8117107
YOR262W;YOR262W;41.3688552;28.39844291;27.73186335;30.33150874
YOR263C;YOR263C;61.35165107;42.62119663;41.10547897;60.40047008
YOR264W;DSE3;51.27276505;37.40676141;36.91199752;53.18438525
YOR265W;RBL2;88.53302346;74.00645047;58.45703293;51.87897715
YOR266W;PNT1;28.12608275;24.50546206;24.65409468;30.2730245
YOR267C;HRK1;68.27781893;34.13435024;21.23397126;41.36813667
YOR268C;YOR268C;0.422243028;1.456012786;0.340594174;0.935783338
YOR269W;PAC1;13.83967261;7.20020213;4.26949862;12.63125479
YOR270C;VPH1;283.7908301;106.9650659;94.65572397;182.9952136
YOR271C;FSF1;96.96416072;86.66713471;63.235024;80.21470991
YOR272W;YTM1;37.09237241;32.78299593;23.29583337;38.61140263
YOR273C;TPO4;199.8139613;89.23308896;119.6710664;155.6580476
YOR274W;MOD5;48.18237254;28.72803536;20.73215963;40.91314688
YOR275C;RIM20;44.46279464;30.91683461;27.59568581;38.11465471
YOR276W;CAF20;163.0731665;119.7255803;86.00602241;179.0148044
YOR277C;YOR277C;188.3469445;136.3490392;95.39813817;204.7088235
YOR278W;HEM4;23.25397751;17.55217314;15.40359306;17.5970973
YOR279C;RFM1;36.43814851;17.82567013;13.66724609;18.18871211
YOR280C;FSH3;38.5170315;28.12744905;27.23334668;28.79452021
YOR281C;PLP2;55.30524175;32.89254031;25.20317037;36.88492804
YOR282W;YOR282W;35.9665493;19.03290364;16.69387752;22.89276383
YOR283W;YOR283W;133.5425675;44.99152587;29.69371259;46.26352131
YOR284W;HUA2;20.20365175;16.39083833;12.7751466;16.15452105
YOR285W;RDL1;427.7185306;1203.315469;1057.202657;706.4599391
YOR286W;RDL2;124.1401612;73.33015814;73.81011948;98.51029426
YOR287C;RRP36;14.21276468;16.73189598;9.816981741;19.68993986
YOR288C;MPD1;21.02315821;22.67730352;19.90588456;34.69182164
YOR289W;YOR289W;64.77222292;68.78689122;43.56870729;48.72654758
YOR290C;SNF2;80.65575664;50.15717591;49.58609021;57.04141325
YOR291W;YPK9;34.33152644;26.49302373;21.36432613;31.38833094
YOR292C;YOR292C;22.57574206;25.98658709;16.78485633;21.08102889
YOR293C-A;YOR293C-A;2.473354673;5.086690515;1.227706501;4.470642757
YOR293W;RPS10A;342.4908181;334.0534665;215.1175279;445.2752827
YOR294W;RRS1;67.35839052;57.68805341;38.07491793;65.42218779
YOR295W;UAF30;24.75623102;17.55552131;16.67756177;19.66875522
YOR296W;YOR296W;27.1370935;15.67151373;16.80542843;21.39071148
YOR297C;TIM18;41.1130295;28.28253587;23.10204273;44.78991537
YOR298C-A;MBF1;625.16825;552.4750325;407.4320256;436.5768174
YOR298W;MUM3;8.56962233;8.517077169;5.699202923;9.392796959
YOR299W;BUD7;35.8686406;14.00606725;15.02430906;35.29844835
YOR300W;YOR300W;25.54514719;9.638688951;12.16665755;21.31509316
YOR301W;RAX1;30.94026021;18.55519101;16.48079703;36.79233985
YOR302W;YOR302W;581.6258992;466.3505417;349.6643706;431.4339482
YOR303W;CPA1;350.5479222;299.5991595;229.5613033;295.493401
YOR304C-A;YOR304C-A;38.26784428;34.76685275;26.81308248;35.24037275
YOR304W;ISW2;54.04462076;32.10577333;27.61403637;38.73381076
YOR305W;RRG7;38.48496039;26.42837427;18.7152245;33.78224252
YOR306C;MCH5;22.06211667;34.18741872;13.4735449;32.15917625
YOR307C;SLY41;44.66881981;31.18059159;24.30197643;40.61965797
YOR308C;SNU66;33.92634527;15.78145837;15.21983289;20.60634187
YOR309C;YOR309C;98.80913457;95.41775734;60.63809621;155.1978607
YOR310C;NOP58;87.30541927;89.24007396;51.87153162;142.0780433
YOR311C;DGK1;54.06010261;30.57292755;22.5021754;39.49479158
YOR312C;RPL20B;385.5515666;351.7479486;235.658022;471.6795701
YOR313C;SPS4;53.27913212;3.97236099;4.413938001;26.43592009
YOR314W;YOR314W;29.95132221;3.134407311;4.330564569;16.96757453
YOR314W-A;YOR314W-A;0.51974193;1.671772159;0.158279846;1.269159924
YOR315W;SFG1;148.9738259;31.48881331;30.90955873;190.4156831
YOR316C;COT1;59.36879238;54.90107247;112.5310628;86.23376209
YOR316C-A;YOR316C-A;5.390512245;1.413568625;2.721409394;2.113409179
YOR317W;FAA1;293.7116171;151.8125208;123.9373487;116.7098219
YOR318C;YOR318C;1.735636164;2.352610082;1.431995515;3.746751574
YOR319W;HSH49;48.94910074;30.31674136;25.72094032;44.74452047
YOR320C;GNT1;62.09994194;53.72272508;47.12926666;81.44971991
YOR321W;PMT3;23.64599639;25.85436564;18.53498053;42.73851375
YOR322C;LDB19;43.35273315;28.89569323;26.42988692;38.27438746
YOR323C;PRO2;85.24643281;72.01870524;62.42222659;81.79846206
YOR324C;FRT1;64.42931095;43.01344037;49.47335192;41.90961651
YOR325W;YOR325W;64.70902118;44.64614423;48.59216217;44.56776018
YOR326W;MYO2;117.3151974;58.50423815;59.64041017;89.17796441
YOR327C;SNC2;175.2553723;179.6004516;135.097001;173.5119072
YOR328W;PDR10;12.73587754;44.97179614;34.00715545;13.10509176
YOR329C;SCD5;41.12585619;27.61858668;22.92469963;32.72499858
YOR329W-A;YOR329W-A;23.62209663;16.33942138;13.14713142;16.21401952
YOR330C;MIP1;51.32835647;24.78652824;22.55804816;30.67358238
YOR331C;YOR331C;812.0601006;273.7534038;198.487147;351.868978
YOR332W;VMA4;781.2484725;270.4358018;195.696606;348.0888592
YOR333C;YOR333C;17.06267234;10.49250462;7.766860325;16.31215041
YOR334W;MRS2;19.04066663;11.98431082;8.743071424;17.44893989
YOR335C;ALA1;270.426631;132.0174887;137.2044593;157.7693874
